SE,data_iniSE,casos_est,casos_est_min,casos_est_max,casos,p_rt1,p_inc100k,Localidade_id,nivel,id,versao_modelo,tweet,Rt,pop,tempmin,umidmax,receptivo,transmissao,nivel_inc,umidmed,umidmin,tempmed,tempmax,casprov,casprov_est,casprov_est_min,casprov_est_max,casconf,notif_accum_year
201524,2015-06-14,11.0,11,11,11,0.023764541,1.5715543,0,1,353440120152419589,2023-08-20,3,0.49661592,699944,14.0,97.4285714285714,0,0,1,84.9816748571429,66.7142857142857,17.488932,22.4285714285714,,,,,,21197
201523,2015-06-07,16.0,16,16,16,0.0017705171,2.2858973,0,1,353440120152319589,2023-08-20,0,0.43580085,699944,13.5714285714286,98.2857142857143,0,0,1,79.0707142857143,50.2857142857143,18.7904762857143,25.4285714285714,,,,,,21197
201522,2015-05-31,17.0,17,17,17,8.7798524e-10,2.4287658,0,4,353440120152219589,2023-08-20,8,0.2387008,699944,14.1428571428571,100.0,0,0,1,92.8378928571429,72.1428571428571,16.6255412857143,21.0,,,,,,21197
201521,2015-05-24,32.0,32,32,32,0.0,4.5717945,0,4,353440120152119589,2023-08-20,10,0.22226599,699944,14.8571428571429,99.1428571428571,0,0,2,81.8865335714286,58.0,19.467963,24.7142857142857,,,,,,21197
201520,2015-05-17,49.0,49,49,49,0.0,7.00056,0,4,353440120152019589,2023-08-20,9,0.21009886,699944,15.1428571428571,100.0,0,0,2,87.4941855714286,66.1428571428571,18.7103678571429,23.0,,,,,,21197
201519,2015-05-10,107.0,107,107,107,0.0,15.286938,0,4,353440120151919589,2023-08-20,19,0.3736445,699944,13.8571428571429,99.1428571428571,0,0,2,89.0921242857143,69.4285714285714,16.7996887142857,20.5714285714286,,,,,,21197
201518,2015-05-03,293.0,293,293,293,0.34685257,41.860493,0,4,353440120151819589,2023-08-20,31,0.9682604,699944,15.5714285714286,99.1428571428571,0,0,2,86.2754828571429,63.1428571428571,18.0978238571429,22.0,,,,,,21197
201517,2015-04-26,283.0,283,283,283,0.095533095,40.431805,0,4,353440120151719589,2023-08-20,20,0.89858246,699944,14.7142857142857,98.2857142857143,0,0,2,87.0310861428571,65.4285714285714,17.9091881428571,22.7142857142857,,,,,,21197
201516,2015-04-19,336.0,336,336,336,0.29139924,48.00384,0,4,353440120151619589,2023-08-20,46,0.95895386,699944,18.8571428571429,99.1428571428571,1,0,2,89.0266535714286,67.8571428571429,21.4688432857143,26.1428571428571,,,,,,21197
201515,2015-04-12,254.0,254,254,254,1.4132099e-06,36.288616,0,4,353440120151519589,2023-08-20,33,0.6853413,699944,17.2857142857143,99.1428571428571,0,0,2,86.1652271428571,61.8571428571429,20.9854922857143,26.8571428571429,,,,,,21197
201514,2015-04-05,389.0,389,389,389,0.6947843,55.575874,0,4,353440120151419589,2023-08-20,13,1.0375352,699944,16.1428571428571,98.2857142857143,0,0,2,83.9810965714286,58.5714285714286,20.004762,25.0,,,,,,21197
201513,2015-03-29,396.0,396,396,396,0.64645594,56.575954,0,4,353440120151319589,2023-08-20,20,1.0272347,699944,18.0,98.2857142857143,0,0,2,83.5864885714286,60.8571428571429,21.718027,26.7142857142857,,,,,,21197
201512,2015-03-22,330.0,330,330,330,0.07986094,47.14663,0,4,353440120151219589,2023-08-20,12,0.89895934,699944,17.1428571428571,100.0,0,0,2,83.2497902857143,58.1428571428571,21.1185891428571,26.7142857142857,,,,,,21197
201511,2015-03-15,429.0,429,429,429,0.999998,61.29062,0,4,353440120151119589,2023-08-20,17,1.4089336,699944,18.7142857142857,100.0,1,1,2,89.7721351428571,68.0,21.104141,25.4285714285714,,,,,,21197
201510,2015-03-08,393.0,393,393,393,1.0,56.14735,0,4,353440120151019589,2023-08-20,10,1.7557743,699944,19.2857142857143,100.0,1,1,2,88.9730085714286,70.4285714285714,22.0999042857143,26.4285714285714,,,,,,21197
201509,2015-03-01,316.0,316,316,316,1.0,45.14647,0,4,353440120150919589,2023-08-20,9,2.0691547,699944,18.2857142857143,99.1428571428571,1,1,2,83.2091701428571,54.0,22.2449122857143,28.7142857142857,,,,,,21197
201508,2015-02-22,214.0,214,214,214,1.0,30.573875,0,4,353440120150819589,2023-08-20,2,2.122483,699944,19.0,99.1428571428571,1,1,2,82.2875464285714,53.2857142857143,23.1994194285714,29.7142857142857,,,,,,21197
201507,2015-02-15,148.0,148,148,148,1.0,21.144548,0,4,353440120150719589,2023-08-20,8,2.2368557,699944,20.0,98.2857142857143,1,1,2,84.237788,56.7142857142857,23.0002092857143,27.7142857142857,,,,,,21197
201506,2015-02-08,86.0,86,86,86,0.99997556,12.286697,0,4,353440120150619589,2023-08-20,2,2.1023536,699944,19.8571428571429,99.1428571428571,1,1,2,82.334846,54.0,24.1454005714286,30.4285714285714,,,,,,21197
201505,2015-02-01,72.0,72,72,72,0.99999917,10.286537,0,3,353440120150519589,2023-08-20,4,2.7897081,699944,18.7142857142857,99.1428571428571,1,1,2,88.4474357142857,66.2857142857143,21.4049721428571,26.1428571428571,,,,,,21197
201504,2015-01-25,30.0,30,30,30,0.970206,4.286057,0,3,353440120150419589,2023-08-20,0,1.7393527,699944,19.4285714285714,96.5714285714286,1,1,2,78.9426182857143,56.8571428571429,23.6500002857143,28.2857142857143,,,,,,21197
201503,2015-01-18,24.0,24,24,24,0.99386746,3.4288456,0,3,353440120150319589,2023-08-20,1,2.4382322,699944,20.1428571428571,98.2857142857143,1,1,1,78.1097045714286,48.2857142857143,24.5500421428571,30.5714285714286,,,,,,21197
201502,2015-01-11,19.0,19,19,19,0.99944586,2.7145028,0,3,353440120150219589,2023-08-20,1,4.505579,699944,20.2857142857143,99.1428571428571,1,1,1,76.6296522857143,40.7142857142857,25.7108014285714,33.5714285714286,,,,,,21197
201501,2015-01-04,9.0,9,9,9,0.98445636,1.2858171,0,2,353440120150119589,2023-08-20,4,3.9245844,699944,19.2857142857143,99.1428571428571,1,1,1,78.8912112857143,46.1428571428571,24.3238548571429,31.1428571428571,,,,,,21197
201453,2014-12-28,1.0,1,1,1,0.15211356,0.14286858,0,1,353440120145319589,2023-08-20,1,0.36808288,699944,20.8571428571429,93.5714285714286,1,0,0,72.8251314285714,48.5714285714286,25.5665008571429,32.0,,,,,,21197
201452,2014-12-21,2.0,2,2,2,0.25192958,0.28573716,0,1,353440120145219589,2023-08-20,2,0.58312285,699944,19.7142857142857,97.5714285714286,1,0,0,82.6224137142857,54.2857142857143,23.3272647142857,28.5714285714286,,,,,,21197
201451,2014-12-14,2.0,2,2,2,0.2942811,0.28573716,0,1,353440120145119589,2023-08-20,2,0.64077485,699944,16.7142857142857,99.1428571428571,0,0,0,78.5099217142857,52.2857142857143,21.6468251428571,28.4285714285714,,,,,,21197
201450,2014-12-07,5.0,5,5,5,0.8376753,0.71434283,0,1,353440120145019589,2023-08-20,2,2.0127802,699944,19.0,98.2857142857143,1,0,1,82.0046597142857,56.2857142857143,22.7689118571429,27.8571428571429,,,,,,21197
201449,2014-11-30,3.0,3,3,3,0.5510904,0.4286057,0,1,353440120144919589,2023-08-20,0,1.1050212,699944,17.5714285714286,96.7142857142857,0,0,0,78.8082222857143,51.8571428571429,21.7027474285714,27.4285714285714,,,,,,21197
201448,2014-11-23,2.0,2,2,2,0.16000526,0.28573716,0,1,353440120144819589,2023-08-20,1,0.46523407,699944,19.0,100.0,1,0,0,85.9450461428571,57.7142857142857,21.6833974285714,26.2857142857143,,,,,,21197
201447,2014-11-16,2.0,2,2,2,0.06938377,0.28573716,0,1,353440120144719589,2023-08-20,2,0.34390154,699944,16.0,91.4285714285714,0,0,0,72.823096,45.7142857142857,20.8061905714286,27.4285714285714,,,,,,21197
201446,2014-11-09,3.0,3,3,3,0.016721087,0.4286057,0,1,353440120144619589,2023-08-20,1,0.29222435,699944,16.4285714285714,97.4285714285714,0,0,0,82.3546251428571,57.4285714285714,19.824966,25.1428571428571,,,,,,21197
201445,2014-11-02,10.0,10,10,10,0.00015075412,1.4286857,0,1,353440120144519589,2023-08-20,0,0.30511674,699944,18.5714285714286,100.0,1,0,1,85.6389692857143,62.7142857142857,21.7920161428571,27.1428571428571,,,,,,21197
201444,2014-10-26,1.0,1,1,1,0.0,0.14286858,0,1,353440120144419589,2023-08-20,4,0.015681997,699944,16.8571428571429,96.5714285714286,0,0,0,72.8014468571429,41.7142857142857,22.0174542857143,29.5714285714286,,,,,,21197
201443,2014-10-19,5.0,5,5,5,4.2188475e-15,0.71434283,0,4,353440120144319589,2023-08-20,3,0.07881706,699944,16.5714285714286,95.7142857142857,0,0,1,78.8589372857143,53.7142857142857,20.0341442857143,26.4285714285714,,,,,,21197
201442,2014-10-12,106.0,106,106,106,1.0,15.144069,0,4,353440120144219589,2023-08-20,1,2.6171687,699944,17.4285714285714,91.4285714285714,0,1,2,64.6412451428571,33.0,23.6464197142857,32.4285714285714,,,,,,21197
201441,2014-10-05,79.0,79,79,79,0.99999976,11.286617,0,1,353440120144119589,2023-08-20,7,2.8037372,699944,12.4285714285714,89.7142857142857,0,1,2,60.973096,27.4285714285714,19.5385714285714,27.8571428571429,,,,,,21197
201440,2014-09-28,18.0,18,18,18,0.12189,2.5716343,0,4,353440120144019589,2023-08-20,1,0.70304245,699944,15.7142857142857,94.8571428571429,0,0,1,76.7717314285714,50.2857142857143,18.8753258571429,24.5714285714286,,,,,,21197
201439,2014-09-21,28.0,28,28,28,0.7630877,4.00032,0,4,353440120143919589,2023-08-20,0,1.2208849,699944,14.8571428571429,93.1428571428571,0,0,2,75.8672608571429,49.0,18.8679654285714,25.4285714285714,,,,,,21197
201438,2014-09-14,30.0,30,30,30,0.9042677,4.286057,0,1,353440120143819589,2023-08-20,0,1.4427891,699944,15.7142857142857,91.4285714285714,0,0,2,72.9644494285714,49.5714285714286,19.7904762857143,25.5714285714286,,,,,,21197
201437,2014-09-07,19.0,19,19,19,0.65070343,2.7145028,0,3,353440120143719589,2023-08-20,2,1.1367937,699944,15.0,88.0,0,0,1,58.8027948571429,24.5714285714286,20.9914597142857,29.2857142857143,,,,,,21197
201436,2014-08-31,22.0,22,22,22,0.9897171,3.1431086,0,3,353440120143619589,2023-08-20,1,2.343224,699944,13.5714285714286,95.7142857142857,0,1,1,75.8533608571429,42.0,17.8916664285714,25.8571428571429,,,,,,21197
201435,2014-08-24,23.0,23,23,23,0.9999366,3.2859771,0,1,353440120143519589,2023-08-20,2,5.3827295,699944,12.1428571428571,91.4285714285714,0,1,1,68.490834,41.1428571428571,17.4631518571429,24.1428571428571,,,,,,21197
201434,2014-08-17,4.0,4,4,4,0.70722675,0.5714743,0,1,353440120143419589,2023-08-20,1,1.4914054,699944,12.7142857142857,97.4285714285714,0,0,0,74.2663134285714,41.1428571428571,17.9495395714286,25.4285714285714,,,,,,21197
201433,2014-08-10,4.0,4,4,4,0.68050283,0.5714743,0,1,353440120143319589,2023-08-20,1,1.4040136,699944,11.5714285714286,96.5714285714286,0,0,0,77.9726957142857,50.2857142857143,16.0787354285714,21.8571428571429,,,,,,21197
201432,2014-08-03,1.0,1,1,1,0.084448226,0.14286858,0,1,353440120143219589,2023-08-20,1,0.28044283,699944,10.4285714285714,96.4285714285714,0,0,0,69.9207137142857,38.8571428571429,16.5350365714286,23.7142857142857,,,,,,21197
201431,2014-07-27,4.0,4,4,4,0.30305117,0.5714743,0,1,353440120143119589,2023-08-20,4,0.72486603,699944,12.1428571428571,97.4285714285714,0,0,0,83.8767642857143,59.7142857142857,15.0167688571429,20.1428571428571,,,,,,21197
201430,2014-07-20,2.0,2,2,2,0.01659185,0.28573716,0,1,353440120143019589,2023-08-20,0,0.2417106,699944,12.0,95.8571428571429,0,0,0,77.069373,54.1428571428571,15.6713221428571,21.0,,,,,,21197
201429,2014-07-13,5.0,5,5,5,0.060915038,0.71434283,0,1,353440120142919589,2023-08-20,0,0.4572858,699944,12.2857142857143,96.5714285714286,0,0,1,77.9059708571429,43.2857142857143,15.850282,22.0,,,,,,21197
201428,2014-07-06,9.0,9,9,9,0.09783466,1.2858171,0,1,353440120142819589,2023-08-20,3,0.59126794,699944,13.7142857142857,100.0,0,0,1,83.7830951428571,63.0,16.3239118571429,20.1428571428571,,,,,,21197
201427,2014-06-29,11.0,11,11,11,0.014801569,1.5715543,0,1,353440120142719589,2023-08-20,3,0.46875846,699944,11.8571428571429,93.0,0,0,1,67.0416662857143,33.7142857142857,17.7142857142857,25.2857142857143,,,,,,21197
201426,2014-06-22,11.0,11,11,11,5.9574348e-05,1.5715543,0,1,353440120142619589,2023-08-20,3,0.30063102,699944,12.7142857142857,99.1428571428571,0,0,1,77.2649265714286,41.8571428571429,17.9268497142857,25.2857142857143,,,,,,21197
201425,2014-06-15,24.0,24,24,24,0.00010041161,3.4288456,0,4,353440120142519589,2023-08-20,5,0.42292294,699944,13.8571428571429,97.4285714285714,0,0,1,83.8897337142857,58.8571428571429,16.8598875714286,21.2857142857143,,,,,,21197
201424,2014-06-08,30.0,30,30,30,4.2657383e-08,4.286057,0,4,353440120142419589,2023-08-20,5,0.34751195,699944,15.2857142857143,97.4285714285714,0,0,2,79.8057604285714,52.5714285714286,18.8784795714286,24.1428571428571,,,,,,21197
201423,2014-06-01,56.0,56,56,56,1.7450533e-08,8.00064,0,4,353440120142319589,2023-08-20,5,0.43078077,699944,11.8571428571429,100.0,0,0,2,78.3267301428571,46.4285714285714,16.892104,23.5714285714286,,,,,,21197
201422,2014-05-25,76.0,76,76,76,4.266587e-13,10.858011,0,4,353440120142219589,2023-08-20,12,0.3985068,699944,12.2857142857143,99.1428571428571,0,0,2,85.0908001428571,63.7142857142857,15.6647334285714,19.5714285714286,,,,,,21197
201421,2014-05-18,122.0,122,122,122,0.0,17.429966,0,4,353440120142119589,2023-08-20,13,0.40792015,699944,14.7142857142857,100.0,0,0,2,84.2323357142857,58.8571428571429,18.0089772857143,23.2857142857143,,,,,,21197
201420,2014-05-11,191.0,191,191,191,0.0,27.287897,0,4,353440120142019589,2023-08-20,13,0.38909456,699944,13.0,98.2857142857143,0,0,2,78.7687042857143,46.5714285714286,17.287855,23.5714285714286,,,,,,21197
201419,2014-05-04,212.0,212,212,212,0.0,30.288137,0,4,353440120141919589,2023-08-20,46,0.2962592,699944,14.4285714285714,99.1428571428571,0,0,2,76.6986502857143,45.0,18.9581784285714,25.1428571428571,,,,,,21197
201418,2014-04-27,485.0,485,485,485,0.0,69.29126,0,4,353440120141819589,2023-08-20,36,0.55197567,699944,13.0,93.2857142857143,0,0,2,72.51974,49.0,17.5108441428571,22.7142857142857,,,,,,21197
201417,2014-04-20,739.0,739,739,739,7.988426e-06,105.57987,0,4,353440120141719589,2023-08-20,72,0.80833125,699944,16.5714285714286,98.2857142857143,0,0,2,81.4274145714286,60.4285714285714,19.2961037142857,23.0,,,,,,21197
201416,2014-04-13,973.0,973,973,973,0.9989254,139.01112,0,4,353440120141619589,2023-08-20,51,1.155122,699944,17.5714285714286,100.0,0,1,2,88.2563914285714,64.8571428571429,20.2746194285714,24.4285714285714,,,,,,21197
201415,2014-04-06,975.0,975,975,975,1.0,139.29686,0,4,353440120141519589,2023-08-20,78,1.3694315,699944,17.2857142857143,99.1428571428571,0,1,2,79.5867357142857,45.0,22.3148905714286,29.2857142857143,,,,,,21197
201414,2014-03-30,855.0,855,855,855,1.0,122.152626,0,4,353440120141419589,2023-08-20,49,1.5531282,699944,18.4285714285714,95.7142857142857,1,1,2,83.0748002857143,57.4285714285714,21.5402955714286,26.8571428571429,,,,,,21197
201413,2014-03-23,752.0,752,752,752,1.0,107.437164,0,4,353440120141319589,2023-08-20,19,1.9382756,699944,17.1428571428571,93.1428571428571,0,1,2,78.3158405714286,56.7142857142857,20.4434982857143,24.5714285714286,,,,,,21197
201412,2014-03-16,538.0,538,538,538,1.0,76.86329,0,4,353440120141219589,2023-08-20,16,2.184516,699944,20.2857142857143,93.1428571428571,1,1,2,73.2051277142857,42.1428571428571,24.0963124285714,30.1428571428571,,,,,,21197
201411,2014-03-09,394.0,394,394,394,1.0,56.29022,0,4,353440120141119589,2023-08-20,11,2.6236608,699944,19.5714285714286,97.4285714285714,1,1,2,78.1273671428571,45.8571428571429,23.3435697142857,29.5714285714286,,,,,,21197
201410,2014-03-02,220.0,220,220,220,1.0,31.431086,0,4,353440120141019589,2023-08-20,4,2.1497731,699944,18.7142857142857,96.5714285714286,1,1,2,82.7642314285714,54.4285714285714,21.7048507142857,26.8571428571429,,,,,,21197
201409,2014-02-23,117.0,117,117,117,0.9990311,16.715624,0,4,353440120140919589,2023-08-20,2,1.5727351,699944,19.4285714285714,94.8571428571429,1,1,2,73.9960762857143,42.8571428571429,23.6766644285714,29.8571428571429,,,,,,21197
201408,2014-02-16,101.0,101,101,101,0.9999874,14.429726,0,4,353440120140819589,2023-08-20,0,2.0239687,699944,18.2857142857143,93.1428571428571,1,1,2,76.5266268571429,48.5714285714286,22.1574625714286,27.4285714285714,,,,,,21197
201407,2014-02-09,81.0,81,81,81,0.9999972,11.572354,0,4,353440120140719589,2023-08-20,0,2.4287164,699944,20.0,91.7142857142857,1,1,2,67.193338,36.1428571428571,25.008728,31.8571428571429,,,,,,21197
201406,2014-02-02,39.0,39,39,39,0.977614,5.571874,0,3,353440120140619589,2023-08-20,2,1.6704624,699944,21.2857142857143,84.5714285714286,1,1,2,57.7126194285714,27.2857142857143,27.2540477142857,34.7142857142857,,,,,,21197
201405,2014-01-26,33.0,33,33,33,0.99194515,4.714663,0,3,353440120140519589,2023-08-20,3,2.0123816,699944,18.8571428571429,89.8571428571429,1,1,2,62.5700265714286,30.2857142857143,25.6074601428571,32.8571428571429,,,,,,21197
201404,2014-01-19,23.0,23,23,23,0.9694774,3.2859771,0,2,353440120140419589,2023-08-20,1,1.8969456,699944,18.4285714285714,95.7142857142857,1,1,1,73.1432348571429,41.1428571428571,23.9227968571429,31.2857142857143,,,,,,21197
201403,2014-01-12,14.0,14,14,14,0.85153306,2.00016,0,2,353440120140319589,2023-08-20,2,1.5388908,699944,18.8571428571429,94.0,1,0,1,76.2644685714286,42.2857142857143,22.8153152857143,29.7142857142857,,,,,,21197
201402,2014-01-05,12.0,12,12,12,0.9147664,1.7144228,0,2,353440120140219589,2023-08-20,0,1.8992488,699944,19.4285714285714,91.4285714285714,1,0,1,69.1064682857143,32.2857142857143,24.3763595714286,32.1428571428571,,,,,,21197
201401,2013-12-29,10.0,10,10,10,0.9210671,1.4286857,0,1,353440120140119589,2023-08-20,1,2.0896091,699944,21.1428571428571,92.2857142857143,1,0,1,71.0314832857143,43.1428571428571,25.5076418571429,31.1428571428571,,,,,,21197
201352,2013-12-22,5.0,5,5,5,0.5819947,0.71434283,0,1,353440120135219589,2023-08-20,1,1.138027,699944,18.2857142857143,94.8571428571429,1,0,1,72.7150782857143,44.8571428571429,23.28,29.8571428571429,,,,,,21197
201351,2013-12-15,4.0,4,4,4,0.48077425,0.5714743,0,1,353440120135119589,2023-08-20,1,0.96839684,699944,17.5714285714286,89.8571428571429,0,0,0,74.3513717142857,50.0,20.9458972857143,26.4285714285714,,,,,,21197
201350,2013-12-08,5.0,5,5,5,0.60817546,0.71434283,0,2,353440120135019589,2023-08-20,0,1.1891323,699944,18.4285714285714,93.1428571428571,1,0,1,78.4125734285714,58.0,21.748956,26.5714285714286,,,,,,21197
201349,2013-12-01,4.0,4,4,4,0.4633518,0.5714743,0,2,353440120134919589,2023-08-20,1,0.9409329,699944,19.0,92.2857142857143,1,0,0,75.1134768571429,46.5714285714286,23.2065277142857,29.4285714285714,,,,,,21197
201348,2013-11-24,3.0,3,3,3,0.41276285,0.4286057,0,1,353440120134819589,2023-08-20,1,0.850414,699944,18.4285714285714,95.7142857142857,1,0,0,82.9544042857143,59.0,20.9910191428571,25.7142857142857,,,,,,21197
201347,2013-11-17,7.0,7,7,7,0.9119338,1.00008,0,1,353440120134719589,2023-08-20,0,2.353644,699944,18.1428571428571,94.8571428571429,1,0,1,80.0612044285714,57.8571428571429,21.2282635714286,26.1428571428571,,,,,,21197
201346,2013-11-10,1.0,1,1,1,0.2062487,0.14286858,0,1,353440120134619589,2023-08-20,0,0.43906963,699944,16.5714285714286,89.4285714285714,0,0,0,64.9561331428571,36.1428571428571,22.7318542857143,29.5714285714286,,,,,,21197
201345,2013-11-03,5.0,5,5,5,0.88181597,0.71434283,0,1,353440120134519589,2023-08-20,0,2.3966234,699944,15.5714285714286,94.8571428571429,0,0,1,80.3543957142857,58.7142857142857,18.8580585714286,23.7142857142857,,,,,,21197
201344,2013-10-27,1.0,1,1,1,0.14072433,0.14286858,0,1,353440120134419589,2023-08-20,2,0.35347477,699944,15.1428571428571,88.0,0,0,0,76.1065594285714,56.5714285714286,18.2093352857143,23.2857142857143,,,,,,21197
201343,2013-10-20,2.0,2,2,2,0.1911813,0.28573716,0,1,353440120134319589,2023-08-20,0,0.504664,699944,17.7142857142857,94.0,0,0,0,74.9165562857143,46.0,22.1696435714286,29.2857142857143,,,,,,21197
201342,2013-10-13,2.0,2,2,2,0.17810224,0.28573716,0,1,353440120134219589,2023-08-20,0,0.48811182,699944,15.8571428571429,95.0,0,0,0,78.7815255714286,51.5714285714286,19.936149,25.0,,,,,,21197
201341,2013-10-06,5.0,5,5,5,0.7746466,0.71434283,0,1,353440120134119589,2023-08-20,1,1.6718333,699944,12.2857142857143,94.8571428571429,0,0,1,74.781406,45.8571428571429,16.4164264285714,22.0,,,,,,21197
201340,2013-09-29,5.0,5,5,5,0.9036837,0.71434283,0,1,353440120134019589,2023-08-20,1,2.679077,699944,15.8571428571429,96.5714285714286,0,0,1,86.1505111428571,68.4285714285714,18.4172715714286,22.1428571428571,,,,,,21197
201339,2013-09-22,3.0,3,3,3,0.6987762,0.4286057,0,1,353440120133919589,2023-08-20,1,1.5445796,699944,12.8571428571429,94.7142857142857,0,0,0,80.3109321428571,54.8571428571429,15.9492852857143,21.8571428571429,,,,,,21197
201338,2013-09-15,1.0,1,1,1,0.1488651,0.14286858,0,1,353440120133819589,2023-08-20,1,0.3639113,699944,15.7142857142857,94.0,0,0,0,75.6580295714286,53.7142857142857,19.9026334285714,25.8571428571429,,,,,,21197
201337,2013-09-08,1.0,1,1,1,0.12697089,0.14286858,0,1,353440120133719589,2023-08-20,3,0.33586007,699944,12.1428571428571,94.8571428571429,0,0,0,63.5979942857143,27.8571428571429,19.6839018571429,28.4285714285714,,,,,,21197
201336,2013-09-01,4.0,4,4,4,0.6535346,0.5714743,0,1,353440120133619589,2023-08-20,1,1.3258607,699944,13.4285714285714,94.8571428571429,0,0,0,73.3949194285714,47.1428571428571,17.9060585714286,24.0,,,,,,21197
201335,2013-08-25,3.0,3,3,3,0.49213034,0.4286057,0,1,353440120133519589,2023-08-20,1,0.98514307,699944,11.0,94.7142857142857,0,0,0,72.216428,36.7142857142857,15.9846485714286,23.7142857142857,,,,,,21197
201334,2013-08-18,2.0,2,2,2,0.40429643,0.28573716,0,1,353440120133419589,2023-08-20,2,0.81127405,699944,12.7142857142857,94.8571428571429,0,0,0,74.9832142857143,40.1428571428571,17.295665,24.8571428571429,,,,,,21197
201333,2013-08-11,5.0,5,5,5,0.89135927,0.71434283,0,1,353440120133319589,2023-08-20,1,2.5091882,699944,9.28571428571429,96.4285714285714,0,0,1,80.2917448571429,55.5714285714286,13.6321987142857,19.8571428571429,,,,,,21197
201332,2013-08-04,1.0,1,1,1,0.22154945,0.14286858,0,1,353440120133219589,2023-08-20,1,0.45991826,699944,12.8571428571429,94.0,0,0,0,71.1608928571429,43.5714285714286,18.569524,25.8571428571429,,,,,,21197
201331,2013-07-28,3.0,3,3,3,0.4713574,0.4286057,0,1,353440120133119589,2023-08-20,7,0.9473699,699944,8.14285714285714,98.2857142857143,0,0,0,71.6989765714286,27.8571428571429,15.2151617142857,25.1428571428571,,,,,,21197
201330,2013-07-21,0.0,0,0,0,0.0,0.0,0,1,353440120133019589,2023-08-20,1,0.0,699944,9.85714285714286,99.1428571428571,0,0,0,86.1662942857143,73.1428571428571,13.0603888571429,16.1428571428571,,,,,,21197
201329,2013-07-14,5.0,5,5,5,0.62590057,0.71434283,0,1,353440120132919589,2023-08-20,5,1.226234,699944,12.1428571428571,97.4285714285714,0,0,1,77.7778808571429,45.4285714285714,17.3293448571429,25.0,,,,,,21197
201328,2013-07-07,3.0,3,3,3,0.27940446,0.4286057,0,1,353440120132819589,2023-08-20,2,0.66546124,699944,12.0,98.2857142857143,0,0,0,81.086972,57.0,16.2336737142857,22.1428571428571,,,,,,21197
201327,2013-06-30,5.0,5,5,5,0.37026533,0.71434283,0,1,353440120132719589,2023-08-20,3,0.8251788,699944,13.8571428571429,97.4285714285714,0,0,1,86.3967857142857,58.4285714285714,16.2136118571429,20.7142857142857,,,,,,21197
201326,2013-06-23,3.0,3,3,3,0.03629844,0.4286057,0,1,353440120132619589,2023-08-20,1,0.3409045,699944,15.4285714285714,97.4285714285714,0,0,0,87.1120208571429,69.7142857142857,17.5988404285714,20.8571428571429,,,,,,21197
201325,2013-06-16,6.0,6,6,6,0.05861806,0.8572114,0,1,353440120132519589,2023-08-20,1,0.47957617,699944,14.0,96.5714285714286,0,0,1,80.8195737142857,55.4285714285714,17.9887648571429,22.7142857142857,,,,,,21197
201324,2013-06-09,8.0,8,8,8,0.051120624,1.1429486,0,1,353440120132419589,2023-08-20,1,0.50804985,699944,14.7142857142857,98.2857142857143,0,0,1,84.0053494285714,54.0,17.6945292857143,23.0,,,,,,21197
201323,2013-06-02,12.0,12,12,12,0.11347522,1.7144228,0,1,353440120132319589,2023-08-20,3,0.64649796,699944,12.2857142857143,97.4285714285714,0,0,1,84.315844,56.7142857142857,16.3940148571429,22.1428571428571,,,,,,21197
201322,2013-05-26,19.0,19,19,19,0.21032143,2.7145028,0,1,353440120132219589,2023-08-20,3,0.78390265,699944,13.7142857142857,96.5714285714286,0,0,1,83.7774048571429,58.4285714285714,16.6632739285714,20.8571428571429,,,,,,21197
201321,2013-05-19,14.0,14,14,14,0.003118822,2.00016,0,1,353440120132119589,2023-08-20,0,0.43539515,699944,14.7142857142857,98.2857142857143,0,0,1,84.8994857142857,64.0,17.61847,21.7142857142857,,,,,,21197
201320,2013-05-12,24.0,24,24,24,0.026311094,3.4288456,0,4,353440120132019589,2023-08-20,2,0.6117477,699944,14.0,94.0,0,0,1,77.0078054285714,50.4285714285714,18.8064711428571,25.0,,,,,,21197
201319,2013-05-05,32.0,32,32,32,0.06135414,4.5717945,0,4,353440120131919589,2023-08-20,4,0.7036367,699944,10.8571428571429,99.1428571428571,0,0,2,78.5852288571429,41.2857142857143,15.9345291428571,22.7142857142857,,,,,,21197
201318,2013-04-28,43.0,43,43,43,0.1556928,6.1433487,0,4,353440120131819589,2023-08-20,1,0.81347775,699944,15.1428571428571,97.4285714285714,0,0,2,78.8915934285714,49.4285714285714,19.8304431428571,27.0,,,,,,21197
201317,2013-04-21,40.0,40,40,40,0.05089207,5.7147427,0,4,353440120131719589,2023-08-20,6,0.7153325,699944,13.0,94.8571428571429,0,0,2,77.616498,48.2857142857143,17.4410825714286,23.2857142857143,,,,,,21197
201316,2013-04-14,57.0,57,57,57,0.74349713,8.143509,0,4,353440120131619589,2023-08-20,6,1.1342424,699944,13.2857142857143,95.7142857142857,0,0,2,78.4111908571429,51.5714285714286,17.3440477142857,22.7142857142857,,,,,,21197
201315,2013-04-07,62.0,62,62,62,0.97620255,8.857851,0,4,353440120131519589,2023-08-20,12,1.478017,699944,18.1428571428571,94.8571428571429,1,1,2,82.6070065714286,68.2857142857143,20.9228228571429,24.5714285714286,,,,,,21197
201314,2013-03-31,55.0,55,55,55,0.958046,7.8577714,0,4,353440120131419589,2023-08-20,6,1.431777,699944,18.7142857142857,95.7142857142857,1,1,2,81.615005,59.7142857142857,21.6570641428571,26.5714285714286,,,,,,21197
