SE,data_iniSE,casos_est,casos_est_min,casos_est_max,casos,p_rt1,p_inc100k,Localidade_id,nivel,id,versao_modelo,tweet,Rt,pop,tempmin,umidmax,receptivo,transmissao,nivel_inc,umidmed,umidmin,tempmed,tempmax,casprov,casprov_est,casprov_est_min,casprov_est_max,casconf,notif_accum_year
202312,2023-03-19,70.0,70,70,70,0.99482054,20.431215,0,2,350570820231219809,2024-03-27,0,1.6284994,342613,18.6153846153846,95.7896296153846,1,1.0,1,78.3342580769231,49.5053060769231,22.5512818461538,28.4615384615385,,,,,,26660
202311,2023-03-12,39.0,39,39,39,0.7692547,11.383105,0,2,350570820231119801,2024-03-19,0,1.1890143,342613,20.2727272727273,94.1677286363636,1,0.0,1,91.6723295454545,89.5288286363636,20.6590909090909,20.9545454545455,,,,,,26660
202310,2023-03-05,54.0,54,54,54,0.9997791,15.761223,0,2,350570820231019795,2024-03-13,0,2.2854047,342613,20.5714285714286,90.9303171428571,1,1.0,1,88.5151758095238,85.8502327619048,20.9761905714286,21.4285714285714,,,,,,26660
202309,2023-02-26,29.0,29,29,29,0.894129,8.46436,0,2,350570820230919787,2024-03-05,0,1.4266905,342613,22.0869565217391,86.2499986956522,1,0.0,1,85.8296286956522,85.4188030434783,22.268115826087,22.5652173913043,,,,,,26660
202308,2023-02-19,21.0,21,21,21,0.469136,6.1293645,0,2,350570820230819780,2024-02-27,0,0.976748,342613,18.7307692307692,99.3047511538462,1,0.0,1,86.4889566923077,63.334366,21.7951504615385,26.6538461538462,,,,,,26660
202307,2023-02-12,16.0,16,16,16,0.14551398,4.669992,0,2,350570820230719774,2024-02-21,0,0.7123344,342613,21.8823529411765,88.2447072352941,1,0.0,1,86.6958917647059,85.1661911764706,22.2156863529412,22.5882352941176,,,,,,26660
202306,2023-02-05,25.0,25,25,25,0.6827302,7.2968626,0,2,350570820230619768,2024-02-15,0,1.147891,342613,20.8571428571429,95.0127842857143,1,0.0,1,94.5855528571429,94.1583214285714,20.9285714285714,21.0,,,,,,26660
202305,2023-01-29,21.0,21,21,21,0.6898665,7.58172,0,3,350570820230519760,2024-02-07,0,1.1703929,276982,21.4285714285714,91.0846917142857,1,0.0,1,85.9522194285714,77.4193122857143,22.2738094285714,23.8571428571429,,,,,,26660
202304,2023-01-22,25.0,25,25,25,0.9809348,9.025857,0,3,350570820230419752,2024-01-30,0,1.9907323,276982,21.7142857142857,81.2961521428571,1,1.0,1,81.0224321428571,80.7487121428571,21.7857142857143,21.8571428571429,,,,,,26660
202303,2023-01-15,20.0,20,20,20,0.9888045,7.220686,0,1,350570820230319748,2024-01-26,0,2.4278193,276982,22.1428571428571,88.5952594285714,1,1.0,1,88.5952594285714,88.5952594285714,22.1428571428571,22.1428571428571,,,,,,26660
202302,2023-01-08,9.0,9,9,9,0.90348035,3.2493086,0,1,350570820230219748,2024-01-26,0,2.0318062,276982,19.5714285714286,94.3624451428571,1,0.0,1,84.7196308571429,69.7495171428571,21.6309522857143,24.7142857142857,,,,,,26660
202301,2023-01-01,11.0,11,11,11,0.99735695,3.9713771,0,1,350570820230119741,2024-01-19,0,5.850566,276982,17.8571428571429,97.4935971428571,0,1.0,1,84.7314157142857,67.9771492857143,20.2440477142857,23.4285714285714,,,,,,26660
202252,2022-12-25,2.0,2,2,2,0.8454471,0.7220686,0,1,350570820225219734,2024-01-12,0,3.0956943,276982,18.6666666666667,100.0,1,0.0,0,89.80408,78.1657876666667,20.527778,23.0,,,,,,26660
202251,2022-12-18,2.0,2,2,2,0.9205706,0.7220686,0,1,350570820225119718,2023-12-27,0,5.628613,276982,18.0,88.18554,0,0.0,0,78.7949475,65.253974,19.854167,23.0,,,,,,26660
202250,2022-12-11,0.0,0,0,0,0.0,0.0,0,1,350570820225019718,2023-12-27,0,0.0,276982,17.3333333333333,96.0010216666667,0,0.0,0,80.3487966666667,61.0439386666667,20.8781566666667,25.8333333333333,,,,,,26660
202249,2022-12-04,0.0,0,0,0,0.0,0.0,0,1,350570820224919708,2023-12-17,0,0.0,276982,18.0,98.2330542857143,0,0.0,0,80.2759438571429,55.328193,22.3966451428571,27.7142857142857,,,,,,26660
202248,2022-11-27,1.0,1,1,1,0.18960115,0.3610343,0,1,350570820224819685,2023-11-24,0,0.41684723,276982,17.7142857142857,100.0,0,0.0,0,85.5919057142857,59.016608,20.7226188571429,26.2857142857143,,,,,,26660
202247,2022-11-20,0.0,0,0,0,0.0,0.0,0,1,350570820224719685,2023-11-24,0,0.0,276982,16.1428571428571,99.1132242857143,0,0.0,0,84.1473314285714,62.4118837142857,19.2519835714286,23.8571428571429,,,,,,26660
202246,2022-11-13,1.0,1,1,1,0.020119866,0.3610343,0,1,350570820224619685,2023-11-24,0,0.17745487,276982,17.8571428571429,88.31887,0,0.0,0,73.6300385714286,53.4215605714286,20.4428571428571,25.0,,,,,,26660
202245,2022-11-06,7.0,7,7,7,0.56727934,2.52724,0,1,350570820224519685,2023-11-24,0,1.0939286,276982,13.7142857142857,95.5690157142857,0,0.0,0,79.9286987142857,53.8279281428571,17.608225,23.1428571428571,,,,,,26660
202244,2022-10-30,4.0,4,4,4,0.19809115,1.4441372,0,1,350570820224419685,2023-11-24,0,0.6019879,276982,13.7142857142857,98.211892,0,0.0,0,80.0313054285714,62.7958451428571,17.0786341428571,20.7142857142857,,,,,,26660
202243,2022-10-23,8.0,8,8,8,0.6337646,2.8882744,0,1,350570820224319685,2023-11-24,0,1.1894284,276982,16.2857142857143,97.3329214285714,0,0.0,0,76.1492842857143,49.247917,20.8837304285714,27.2857142857143,,,,,,26660
202242,2022-10-16,6.0,6,6,6,0.42316753,2.1662056,0,1,350570820224219685,2023-11-24,0,0.899942,276982,17.4285714285714,96.5888928571429,0,0.0,0,79.6410021428571,53.8379927142857,20.4842134285714,25.5714285714286,,,,,,26660
202241,2022-10-09,7.0,7,7,7,0.5561686,2.52724,0,1,350570820224119685,2023-11-24,0,1.0774255,276982,17.1428571428571,98.2591877142857,0,0.0,0,87.4698857142857,62.2818174285714,19.8066771428571,25.4285714285714,,,,,,26660
202240,2022-10-02,7.0,7,7,7,0.5836663,2.52724,0,1,350570820224019685,2023-11-24,0,1.1191121,276982,15.5714285714286,98.2330542857143,0,0.0,0,80.5302642857143,58.3320092857143,18.7765151428571,23.4285714285714,,,,,,26660
202239,2022-09-25,6.0,6,6,6,0.57448894,2.1662056,0,1,350570820223919685,2023-11-24,0,1.1133243,276982,14.0,98.27523,0,0.0,0,90.4690714285714,77.233487,15.7554944285714,18.8571428571429,,,,,,26660
202238,2022-09-18,7.0,7,7,7,0.78450114,2.52724,0,1,350570820223819685,2023-11-24,0,1.5749674,276982,12.1428571428571,96.3778242857143,0,0.0,0,80.1743787142857,54.3010842857143,15.7002165714286,20.8571428571429,,,,,,26660
202237,2022-09-11,6.0,6,6,6,0.64662504,2.1662056,0,1,350570820223719685,2023-11-24,0,1.2470201,276982,13.5714285714286,100.0,0,0.0,0,90.1127565714286,77.4007047142857,14.7936505714286,16.5714285714286,,,,,,26660
202236,2022-09-04,3.0,3,3,3,0.18331748,1.0831028,0,1,350570820223619685,2023-11-24,0,0.54752654,276982,13.5714285714286,91.3412837142857,0,0.0,0,73.8530071428571,44.8128845714286,17.875,25.1428571428571,,,,,,26660
202235,2022-08-28,4.0,4,4,4,0.38310385,1.4441372,0,1,350570820223519685,2023-11-24,0,0.8260436,276982,10.7142857142857,95.4486214285714,0,0.0,0,80.3560257142857,57.4881458571429,14.0913798571429,19.1428571428571,,,,,,26660
202234,2022-08-21,8.0,8,8,8,0.83973086,2.8882744,0,1,350570820223419685,2023-11-24,0,1.7346491,276982,13.5714285714286,91.9735342857143,0,0.0,0,75.6348818571429,49.1121288571429,16.7944138571429,21.7142857142857,,,,,,26660
202233,2022-08-14,4.0,4,4,4,0.24722427,1.4441372,0,1,350570820223319685,2023-11-24,0,0.65888435,276982,12.4285714285714,87.4127851428571,0,0.0,0,70.8119067142857,49.5372775714286,16.3014068571429,21.7142857142857,,,,,,26660
202232,2022-08-07,3.0,3,3,3,0.07386644,1.0831028,0,1,350570820223219685,2023-11-24,0,0.4054571,276982,13.2857142857143,98.2127914285714,0,0.0,0,83.3822514285714,57.0141755714286,16.0076528571429,20.1428571428571,,,,,,26660
202231,2022-07-31,6.0,6,6,6,0.3123803,2.1662056,0,1,350570820223119685,2023-11-24,1,0.7735,276982,11.5714285714286,95.6267848571429,0,0.0,0,79.8626802857143,60.0067572857143,15.2916667142857,20.1428571428571,,,,,,26660
202230,2022-07-24,10.0,10,10,10,0.60148937,3.610343,0,1,350570820223019685,2023-11-24,0,1.1227796,276982,12.2857142857143,94.0953862857143,0,0.0,1,73.092707,45.5872324285714,17.1773918571429,23.4285714285714,,,,,,26660
202229,2022-07-17,5.0,5,5,5,0.075813785,1.8051715,0,1,350570820222919685,2023-11-24,1,0.48021334,276982,14.4285714285714,97.2849505714286,0,0.0,0,76.6939872857143,49.9475435714286,18.4503965714286,24.2857142857143,,,,,,26660
202228,2022-07-10,10.0,10,10,10,0.39433149,3.610343,0,1,350570820222819685,2023-11-24,1,0.892061,276982,14.2857142857143,94.8981785714286,0,0.0,1,77.8517798571429,53.4366652857143,17.7156864285714,22.7142857142857,,,,,,26660
202227,2022-07-03,10.0,10,10,10,0.37681642,3.610343,0,1,350570820222719685,2023-11-24,3,0.8753479,276982,11.4285714285714,99.1065457142857,0,0.0,1,74.4595045714286,43.3356452857143,17.1709957142857,24.0,,,,,,26660
202226,2022-06-26,13.0,13,13,13,0.43645522,4.6934457,0,1,350570820222619685,2023-11-24,1,0.9409748,276982,12.1428571428571,100.0,0,0.0,1,84.8924977142857,54.8308625714286,15.9267295714286,21.8571428571429,,,,,,26660
202225,2022-06-19,10.0,10,10,10,0.057691123,3.610343,0,1,350570820222519685,2023-11-24,0,0.5503502,276982,13.0,98.2130157142857,0,0.0,1,79.8523005714286,53.0172445714286,17.4226191428571,23.1428571428571,,,,,,26660
202224,2022-06-12,10.0,10,10,10,0.02159071,3.610343,0,1,350570820222419685,2023-11-24,0,0.4767761,276982,9.71428571428571,96.3741485714286,0,0.0,1,77.6022721428571,44.7927224285714,14.3338508571429,20.7142857142857,,,,,,26660
202223,2022-06-05,23.0,23,23,23,0.46631625,8.303789,0,1,350570820222319685,2023-11-24,1,0.9757452,276982,14.4285714285714,99.1132242857143,0,0.0,1,90.5583005714286,77.0320127142857,16.4743198571429,19.5714285714286,,,,,,26660
202222,2022-05-29,19.0,19,19,19,0.039364863,6.8596516,0,1,350570820222219685,2023-11-24,5,0.6070109,276982,15.2857142857143,98.2370428571429,0,0.0,1,84.2533685714286,67.646896,17.8732997142857,21.8571428571429,,,,,,26660
202221,2022-05-22,25.0,25,25,25,0.0131791225,9.025857,0,1,350570820222119685,2023-11-24,0,0.5800003,276982,10.7142857142857,97.258082,0,0.0,1,73.3382177142857,38.8276431428571,16.358225,23.8571428571429,,,,,,26660
202220,2022-05-15,18.0,18,18,18,0.00019635813,6.498617,0,3,350570820222019685,2023-11-24,2,0.39467934,276982,10.7142857142857,94.0539565714286,0,0.0,1,75.171924,49.9827784285714,14.2718252857143,18.7142857142857,,,,,,26660
202219,2022-05-08,59.0,59,59,59,0.9786213,21.301023,0,3,350570820221919685,2023-11-24,3,1.5093521,276982,15.2857142857143,96.4593577142857,0,1.0,1,84.0265628571429,61.9082402857143,18.0032048571429,22.4285714285714,,,,,,26660
202218,2022-05-01,48.0,48,48,48,0.97848105,17.329645,0,3,350570820221819685,2023-11-24,2,1.5855564,276982,16.0,97.3462785714286,0,1.0,1,82.3492405714286,61.4567874285714,18.9960944285714,23.2857142857143,,,,,,26660
202217,2022-04-24,39.0,39,39,39,0.98905134,14.080338,0,3,350570820221719685,2023-11-24,2,1.8194429,276982,17.2857142857143,98.2591877142857,0,1.0,1,78.821835,53.1267392857143,21.100108,26.5714285714286,,,,,,26660
202216,2022-04-17,31.0,31,31,31,0.99179024,11.192063,0,1,350570820221619685,2023-11-24,0,2.0611315,276982,14.5714285714286,96.5074614285714,0,1.0,1,75.80701,48.2556402857143,19.1059522857143,25.0,,,,,,26660
202215,2022-04-10,22.0,22,22,22,0.9245619,7.9427543,0,1,350570820221519685,2023-11-24,1,1.620651,276982,17.4285714285714,98.2590457142857,0,0.0,1,80.9647714285714,56.043362,20.3784015714286,24.5714285714286,,,,,,26660
202214,2022-04-03,9.0,9,9,9,0.15700796,3.2493086,0,1,350570820221419685,2023-11-24,1,0.6574185,276982,18.5714285714286,98.2591877142857,1,0.0,1,84.295943,61.5108154285714,21.3940477142857,26.1428571428571,,,,,,26660
202213,2022-03-27,15.0,15,15,15,0.71616244,5.4155145,0,1,350570820221319685,2023-11-24,3,1.2422345,276982,19.1428571428571,99.1392157142857,1,0.0,1,84.3980685714286,65.0081565714286,21.5448561428571,25.7142857142857,,,,,,26660
202212,2022-03-20,14.0,14,14,14,0.8648527,5.05448,0,1,350570820221219685,2023-11-24,0,1.5819035,276982,18.0,94.8251711428571,0,0.0,1,78.108937,51.7792282857143,21.885204,27.4285714285714,,,,,,26660
202211,2022-03-13,15.0,15,15,15,0.9749074,5.4155145,0,2,350570820221119685,2023-11-24,0,2.3872387,276982,20.8571428571429,99.1517885714286,1,1.0,1,88.5223578571429,69.3128591428571,23.0158385714286,27.2857142857143,,,,,,26660
202210,2022-03-06,6.0,6,6,6,0.65004665,2.1662056,0,2,350570820221019685,2023-11-24,0,1.2541602,276982,19.8571428571429,98.2910742857143,1,0.0,0,77.8845891428571,47.3921207142857,23.9989648571429,30.5714285714286,,,,,,26660
202209,2022-02-27,8.0,8,8,8,0.842161,2.8882744,0,2,350570820220919685,2023-11-24,0,1.7457707,276982,19.8571428571429,98.2847528571429,1,0.0,0,77.5698657142857,43.2109777142857,24.0869045714286,31.0,,,,,,26660
202208,2022-02-20,2.0,2,2,2,0.19619131,0.7220686,0,2,350570820220819685,2023-11-24,2,0.51102054,276982,18.4285714285714,98.2847528571429,1,0.0,0,78.5540714285714,41.5287668571429,23.2994305714286,31.0,,,,,,26660
202207,2022-02-13,6.0,6,6,6,0.8974448,2.1662056,0,2,350570820220719685,2023-11-24,2,2.3639781,276982,18.4285714285714,96.742618,1,0.0,0,78.3882192857143,46.4635924285714,22.1388887142857,28.4285714285714,,,,,,26660
202206,2022-02-06,5.0,5,5,5,0.8945932,1.8051715,0,2,350570820220619685,2023-11-24,3,2.550811,276982,18.5714285714286,95.8057871428571,1,0.0,0,81.42858,64.4122967142857,21.3630951428571,24.8571428571429,,,,,,26660
202205,2022-01-30,1.0,1,1,1,0.23066618,0.3610343,0,2,350570820220519685,2023-11-24,0,0.4725626,276982,20.0,100.0,1,0.0,0,86.895772,70.1213747142857,22.3670747142857,25.7142857142857,,,,,,26660
202204,2022-01-23,2.0,2,2,2,0.4903102,0.7220686,0,2,350570820220419685,2023-11-24,1,0.9784614,276982,21.1428571428571,95.0689414285714,1,0.0,0,80.68826,57.2191918571429,23.9130951428571,29.0,,,,,,26660
202203,2022-01-16,2.0,2,2,2,0.6453063,0.7220686,0,2,350570820220319685,2023-11-24,1,1.4330567,276982,18.7142857142857,96.5694357142857,1,0.0,0,78.5579935714286,49.5835917142857,23.2839181428571,29.7142857142857,,,,,,26660
202202,2022-01-09,3.0,3,3,3,0.84776676,1.0831028,0,1,350570820220219685,2023-11-24,6,2.5929492,276982,18.7142857142857,100.0,1,0.0,0,87.2885284285714,67.4184867142857,21.4285711428571,25.8571428571429,,,,,,26660
202201,2022-01-02,1.0,1,1,1,0.33156732,0.3610343,0,1,350570820220119685,2023-11-24,3,0.6278937,276982,19.7142857142857,98.29719,1,0.0,0,88.3009127142857,69.7264057142857,21.7968422857143,25.7142857142857,,,,,,26660
202152,2021-12-26,0.0,0,0,0,0.0,0.0,0,1,350570820215219685,2023-11-24,1,0.0,276982,17.7142857142857,98.27204,0,0.0,0,82.6453608571429,60.4921021428571,21.0618525714286,26.2857142857143,,,,,,26660
202151,2021-12-19,3.0,3,3,3,0.4043271,1.0831028,0,1,350570820215119685,2023-11-24,1,0.8374422,276982,16.7142857142857,94.7610834285714,0,0.0,0,75.744529,51.9288585714286,20.8887157142857,26.1428571428571,,,,,,26660
202150,2021-12-12,0.0,0,0,0,0.0,0.0,0,1,350570820215019685,2023-11-24,10,0.0,276982,19.2857142857143,98.34806,0,0.0,0,84.2291161428571,60.700684,22.6669254285714,28.0,,,,,,26660
202149,2021-12-05,6.0,6,6,6,0.93057156,2.1662056,0,1,350570820214919685,2023-11-24,0,2.8520932,276982,15.4285714285714,93.9534011428571,0,0.0,0,75.9979732857143,51.1632031428571,19.4697202857143,24.8571428571429,,,,,,26660
202148,2021-11-28,4.0,4,4,4,0.85547215,1.4441372,0,1,350570820214819685,2023-11-24,1,2.3588507,276982,18.0,94.8557454285714,0,0.0,0,76.7436725714286,50.1343898571429,22.1257867142857,28.4285714285714,,,,,,26660
202147,2021-11-21,1.0,1,1,1,0.2416986,0.3610343,0,1,350570820214719685,2023-11-24,0,0.4881099,276982,16.5714285714286,89.9607462857143,0,0.0,0,71.1746641428571,42.0677128571429,21.156244,27.7142857142857,,,,,,26660
202146,2021-11-14,1.0,1,1,1,0.24234678,0.3610343,0,1,350570820214619685,2023-11-24,1,0.4890322,276982,16.4285714285714,93.1121514285714,0,0.0,0,74.914376,49.7942788571429,20.3544374285714,26.0,,,,,,26660
202145,2021-11-07,3.0,3,3,3,0.6622078,1.0831028,0,1,350570820214519685,2023-11-24,0,1.4086345,276982,15.2857142857143,91.287392,0,0.0,0,78.4124865714286,60.2268458571429,18.2544231428571,22.5714285714286,,,,,,26660
202144,2021-10-31,2.0,2,2,2,0.3898774,0.7220686,0,1,350570820214419685,2023-11-24,0,0.7866754,276982,16.4285714285714,96.47903,0,0.0,0,79.4312061428571,53.2929427142857,20.005804,25.1428571428571,,,,,,26660
202143,2021-10-24,1.0,1,1,1,0.19390756,0.3610343,0,1,350570820214319685,2023-11-24,1,0.42255443,276982,16.5714285714286,95.684632,0,0.0,0,85.0937934285714,64.0243772857143,19.4152314285714,24.5714285714286,,,,,,26660
202142,2021-10-17,4.0,4,4,4,0.83437026,1.4441372,0,1,350570820214219685,2023-11-24,0,2.1643317,276982,14.0,97.3328457142857,0,0.0,0,83.4063128571429,63.8959081428571,17.0240684285714,21.4285714285714,,,,,,26660
202141,2021-10-10,2.0,2,2,2,0.62168634,0.7220686,0,1,350570820214119685,2023-11-24,2,1.3438684,276982,16.1428571428571,97.3660234285714,0,0.0,0,83.0624022857143,59.6067772857143,19.6657962857143,25.2857142857143,,,,,,26660
202140,2021-10-03,2.0,2,2,2,0.6662822,0.7220686,0,1,350570820214019685,2023-11-24,2,1.5213147,276982,16.2857142857143,97.4015934285714,0,0.0,0,85.0517965714286,63.4500135714286,18.6726191428571,24.1428571428571,,,,,,26660
202139,2021-09-26,1.0,1,1,1,0.39723453,0.3610343,0,1,350570820213919685,2023-11-24,1,0.75078624,276982,15.5714285714286,93.9330657142857,0,0.0,0,72.62092,46.982094,20.339286,27.0,,,,,,26660
202138,2021-09-19,2.0,2,2,2,0.56086725,0.7220686,0,1,350570820213819685,2023-11-24,0,1.1523299,276982,14.5714285714286,93.018752,0,0.0,0,75.7700408571429,45.3514812857143,18.9536747142857,26.7142857142857,,,,,,26660
202137,2021-09-12,0.0,0,0,0,0.0,0.0,0,1,350570820213719685,2023-11-24,0,0.0,276982,17.1428571428571,92.4782688571429,0,0.0,0,74.0513035714286,45.6559237142857,21.4428057142857,28.2857142857143,,,,,,26660
202136,2021-09-05,3.0,3,3,3,0.47084236,1.0831028,0,1,350570820213619685,2023-11-24,0,0.9464585,276982,17.1428571428571,94.8778191428571,0,0.0,0,75.3472791428571,42.0064725714286,21.0254802857143,28.5714285714286,,,,,,26660
202135,2021-08-29,1.0,1,1,1,0.0730681,0.3610343,0,1,350570820213519685,2023-11-24,0,0.26492772,276982,14.1428571428571,95.51922,0,0.0,0,75.4426388571429,41.751294,18.5915442857143,25.7142857142857,,,,,,26660
202134,2021-08-22,3.0,3,3,3,0.49777687,1.0831028,0,1,350570820213419685,2023-11-24,0,0.99577093,276982,14.7142857142857,79.9892015714286,0,0.0,0,60.3091815714286,37.4120004285714,20.2670335714286,27.2857142857143,,,,,,26660
202133,2021-08-15,6.0,6,6,6,0.9232921,2.1662056,0,1,350570820213319685,2023-11-24,0,2.718664,276982,13.0,95.5300157142857,0,0.0,0,67.5072922857143,32.6068958571429,19.4723082857143,28.0,,,,,,26660
202132,2021-08-08,2.0,2,2,2,0.5009823,0.7220686,0,1,350570820213219685,2023-11-24,0,1.00222,276982,12.2857142857143,97.2786505714286,0,0.0,0,77.2173944285714,53.2770661428571,16.1673724285714,21.2857142857143,,,,,,26660
202131,2021-08-01,2.0,2,2,2,0.48810512,0.7220686,0,1,350570820213119685,2023-11-24,0,0.97364926,276982,10.8571428571429,99.0860528571429,0,0.0,0,81.7604791428572,50.0080677142857,14.4330885714286,20.1428571428571,,,,,,26660
202130,2021-07-25,2.0,2,2,2,0.42569804,0.7220686,0,1,350570820213019685,2023-11-24,0,0.84938073,276982,7.0,90.4818621428571,0,0.0,0,69.6867314285714,42.0139208571429,13.3011011428571,20.8571428571429,,,,,,26660
202129,2021-07-18,2.0,2,2,2,0.30425087,0.7220686,0,1,350570820212919685,2023-11-24,3,0.65485114,276982,7.42857142857143,99.0124728571429,0,0.0,0,69.992716,28.6730681428571,13.7370598571429,21.8571428571429,,,,,,26660
202128,2021-07-11,2.0,2,2,2,0.18792486,0.7220686,0,1,350570820212819685,2023-11-24,1,0.500538,276982,10.5714285714286,98.1790142857143,0,0.0,0,70.8052808571429,38.2560572857143,16.8884577142857,24.7142857142857,,,,,,26660
202127,2021-07-04,3.0,3,3,3,0.22703917,1.0831028,0,1,350570820212719685,2023-11-24,0,0.6005811,276982,11.1428571428571,99.0929614285714,0,0.0,0,79.5269248571429,46.5223062857143,15.5031057142857,21.2857142857143,,,,,,26660
202126,2021-06-27,4.0,4,4,4,0.2509501,1.4441372,0,1,350570820212619685,2023-11-24,1,0.66322106,276982,9.14285714285714,97.3231328571429,0,0.0,0,77.0367692857143,47.8945118571429,14.0890977142857,20.7142857142857,,,,,,26660
202125,2021-06-20,5.0,5,5,5,0.26506674,1.8051715,0,1,350570820212519685,2023-11-24,0,0.7038775,276982,13.1428571428571,100.0,0,0.0,0,82.5876957142857,57.7789838571429,16.8524841428571,22.1428571428571,,,,,,26660
202124,2021-06-13,6.0,6,6,6,0.31188765,2.1662056,0,1,350570820212419685,2023-11-24,0,0.77296686,276982,12.8571428571429,97.3691828571429,0,0.0,0,83.1112714285714,61.8756251428571,15.3646478571429,19.1428571428571,,,,,,26660
202123,2021-06-06,7.0,7,7,7,0.3853738,2.52724,0,1,350570820212319685,2023-11-24,11,0.8641103,276982,15.1428571428571,99.1328242857143,0,0.0,0,87.336502,67.1619465714286,17.886905,21.1428571428571,,,,,,26660
202122,2021-05-30,9.0,9,9,9,0.36878628,3.2493086,0,1,350570820212219685,2023-11-24,2,0.8616274,276982,14.7142857142857,100.0,0,0.0,1,82.7645192857143,49.0203432857143,18.5119051428571,24.8571428571429,,,,,,26660
202121,2021-05-23,7.0,7,7,7,0.03865431,2.52724,0,1,350570820212119685,2023-11-24,2,0.4656089,276982,12.4285714285714,94.2220992857143,0,0.0,0,70.4421285714286,37.2656954285714,18.2149862857143,25.1428571428571,,,,,,26660
202120,2021-05-16,7.0,7,7,7,0.009237449,2.52724,0,1,350570820212019685,2023-11-24,0,0.37899828,276982,13.1428571428571,98.2263757142857,0,0.0,0,79.0120292857143,45.6645354285714,17.2797622857143,23.4285714285714,,,,,,26660
202119,2021-05-09,18.0,18,18,18,0.36410308,6.498617,0,1,350570820211919685,2023-11-24,0,0.89455754,276982,13.7142857142857,98.21977,0,0.0,1,83.8202121428571,55.5879108571429,17.0833332857143,22.1428571428571,,,,,,26660
202118,2021-05-02,19.0,19,19,19,0.39102256,6.8596516,0,1,350570820211819685,2023-11-24,0,0.91675943,276982,14.1428571428571,99.1132242857143,0,0.0,1,79.541335,44.9187147142857,18.3928568571429,24.8571428571429,,,,,,26660
202117,2021-04-25,20.0,20,20,20,0.38782278,7.220686,0,1,350570820211719685,2023-11-24,4,0.91640043,276982,15.2857142857143,99.0997914285714,0,0.0,1,80.7318671428571,51.1548161428571,18.7644928571429,23.8571428571429,,,,,,26660
202116,2021-04-18,23.0,23,23,23,0.51019555,8.303789,0,1,350570820211619685,2023-11-24,0,1.0075107,276982,15.1428571428571,99.1132242857143,0,0.0,1,86.1348562857143,61.5605525714286,17.9214517142857,22.1428571428571,,,,,,26660
202115,2021-04-11,16.0,16,16,16,0.36421305,5.776549,0,3,350570820211519685,2023-11-24,1,0.88892543,276982,15.7142857142857,95.6701585714286,0,0.0,1,75.7471614285714,52.081673,19.7102135714286,24.8571428571429,,,,,,26660
202114,2021-04-04,32.0,32,32,32,0.99964094,11.553098,0,3,350570820211419685,2023-11-24,2,3.0065987,276982,16.4285714285714,97.3660234285714,0,1.0,1,77.3330815714286,50.2639075714286,20.2285717142857,25.4285714285714,,,,,,26660
202113,2021-03-28,19.0,19,19,19,0.9907944,6.8596516,0,1,350570820211319685,2023-11-24,3,2.5955853,276982,17.0,98.2719005714286,0,1.0,1,77.2698694285714,46.5915082857143,21.1600491428571,27.2857142857143,,,,,,26660
202112,2021-03-21,6.0,6,6,6,0.33789635,2.1662056,0,2,350570820211219685,2023-11-24,3,0.8013753,276982,18.8571428571429,99.1455371428571,1,0.0,0,75.116638,39.9427832857143,23.7968897142857,30.7142857142857,,,,,,26660
202111,2021-03-14,6.0,6,6,6,0.33355463,2.1662056,0,2,350570820211119685,2023-11-24,0,0.79659265,276982,18.5714285714286,100.0,1,0.0,0,83.0803108571428,55.0263657142857,22.1821425714286,27.5714285714286,,,,,,26660
202110,2021-03-07,8.0,8,8,8,0.6930467,2.8882744,0,2,350570820211019685,2023-11-24,10,1.2987211,276982,18.7142857142857,99.1328242857143,1,0.0,0,82.8401362857143,52.3023534285714,21.7141205714286,27.1428571428571,,,,,,26660
202109,2021-02-28,9.0,9,9,9,0.89383537,3.2493086,0,2,350570820210919685,2023-11-24,0,1.9614345,276982,19.5714285714286,97.5868128571429,1,0.0,1,84.9487991428571,63.4300025714286,21.9060791428571,25.8571428571429,,,,,,26660
202108,2021-02-21,6.0,6,6,6,0.744039,2.1662056,0,2,350570820210819685,2023-11-24,1,1.4935402,276982,18.5714285714286,100.0,1,0.0,0,85.0141462857143,61.2358634285714,21.2524218571429,26.0,,,,,,26660
202107,2021-02-14,4.0,4,4,4,0.51953197,1.4441372,0,2,350570820210719685,2023-11-24,3,1.0336585,276982,18.2857142857143,99.1455371428571,1,0.0,0,80.211585,50.2723622857143,22.4904242857143,28.4285714285714,,,,,,26660
202106,2021-02-07,3.0,3,3,3,0.41753396,1.0831028,0,2,350570820210619685,2023-11-24,2,0.8578496,276982,18.1428571428571,93.3797985714286,1,0.0,0,83.2736085714286,62.94413,20.2566114285714,24.2857142857143,,,,,,26660
202105,2021-01-31,6.0,6,6,6,0.76615095,2.1662056,0,2,350570820210519685,2023-11-24,2,1.5669178,276982,19.7142857142857,96.6216171428571,1,0.0,0,80.7722875714286,54.6308757142857,23.0833097142857,28.8571428571429,,,,,,26660
202104,2021-01-24,1.0,1,1,1,0.084581435,0.3610343,0,2,350570820210419685,2023-11-24,1,0.2806218,276982,19.8571428571429,94.2837714285714,1,0.0,0,75.3632271428571,47.7823561428571,23.7485081428571,29.5714285714286,,,,,,26660
